pump_id,well_id,group,pump_size_model,expected_failure_interval_days,num_failures_3years,failure_dates,failure_modes,failure_causes,avg_flow_rate_m3_day,avg_discharge_pressure_MPa,avg_inlet_pressure_MPa,avg_motor_temperature_C,avg_vibration_mm_s,avg_motor_current_A,avg_power_consumption_kW,MTBF_days,MTTR_days,avg_days_between_failures,pump_efficiency_percent,uptime_percent,maintenance_cost_USD,operational_state,total_operating_days,study_start_date,study_end_date
111,111,Group_B,ESP_80,365.0,2,2023-03-07; 2024-05-03,Bearing_Wear; Shaft_Breakage,High_Temperature; Misalignment,184.2,21.95,8.78,88.06,7.68,55.64,24.59,546.5,2.03,423.0,89.84,99.63,6692.12,Active,1095,2022-01-01,2024-12-31
112,112,Group_B,ESP_250,365.0,2,2023-02-27; 2024-04-13,Shaft_Breakage; Shaft_Breakage,Misalignment; Misalignment,169.49,39.26,15.71,62.45,2.36,31.06,8.99,546.5,2.68,411.0,87.19,99.51,4984.25,Active,1095,2022-01-01,2024-12-31
113,113,Group_B,ESP_250,365.0,3,2022-12-27; 2024-02-19; 2024-12-14,Electrical_Short; Seal_Failure; Bearing_Wear,Voltage_Surge; Pressure_Spike; High_Temperature,191.05,23.29,9.32,76.27,4.96,20.3,15.08,364.0,1.05,359.0,84.18,99.71,7651.43,Active,1095,2022-01-01,2024-12-31
114,114,Group_B,ESP_250,365.0,2,2022-11-26; 2024-01-19,Shaft_Breakage; Electrical_Short,Misalignment; Voltage_Surge,152.33,23.84,9.53,71.13,7.93,17.61,26.68,546.5,1.95,419.0,89.39,99.64,6921.0,Active,1095,2022-01-01,2024-12-31
115,115,Group_B,ESP_80,365.0,2,2022-12-16; 2023-12-31,Electrical_Short; Cavitation,Voltage_Surge; Low_Inlet_Pressure,248.66,21.35,8.54,70.77,4.3,45.28,25.9,546.5,1.09,380.0,92.76,99.8,6836.04,Active,1095,2022-01-01,2024-12-31
116,116,Group_B,ESP_360,365.0,3,2023-03-01; 2024-01-22; 2024-12-05,Bearing_Wear; Sand_Clogging; Cavitation,High_Temperature; Improper_Maintenance; Low_Inlet_Pressure,122.03,44.83,17.93,73.36,5.09,38.35,19.82,364.0,0.91,322.5,83.91,99.75,8170.7,Active,1095,2022-01-01,2024-12-31
117,117,Group_B,ESP_80,365.0,3,2022-12-17; 2023-10-06; 2024-10-19,Cavitation; Shaft_Breakage; Seal_Failure,Low_Inlet_Pressure; Misalignment; Pressure_Spike,119.89,45.35,18.14,73.26,3.99,44.17,21.73,364.0,0.86,336.0,84.49,99.76,8379.96,Active,1095,2022-01-01,2024-12-31
118,118,Group_B,ESP_360,365.0,3,2023-01-18; 2023-11-30; 2024-09-22,Electrical_Short; Bearing_Wear; Electrical_Short,Voltage_Surge; High_Temperature; Voltage_Surge,160.69,43.77,17.51,84.17,5.51,71.44,10.15,364.0,0.78,306.5,82.7,99.79,7110.99,Active,1095,2022-01-01,2024-12-31
119,119,Group_B,ESP_130,365.0,3,2022-11-06; 2023-09-02; 2024-07-23,Bearing_Wear; Electrical_Short; Bearing_Wear,High_Temperature; Voltage_Surge; High_Temperature,97.56,33.39,13.35,80.65,4.38,46.19,22.15,364.0,0.54,312.5,83.23,99.85,8425.34,Active,1095,2022-01-01,2024-12-31
120,120,Group_B,ESP_80,365.0,2,2023-02-23; 2024-02-25,Shaft_Breakage; Shaft_Breakage,Misalignment; Misalignment,103.74,11.2,4.48,69.24,6.23,28.12,21.84,546.5,2.92,367.0,85.94,99.47,6391.02,Active,1095,2022-01-01,2024-12-31
121,121,Group_B,ESP_360,365.0,2,2022-11-11; 2024-01-18,Bearing_Wear; Seal_Failure,High_Temperature; Pressure_Spike,246.37,24.97,9.99,60.53,3.46,69.01,26.62,546.5,2.42,433.0,86.13,99.56,6914.37,Active,1095,2022-01-01,2024-12-31
122,122,Group_B,ESP_80,365.0,3,2023-01-28; 2023-12-18; 2024-12-01,Electrical_Short; Electrical_Short; Electrical_Short,Voltage_Surge; Voltage_Surge; Voltage_Surge,191.83,49.98,19.99,61.45,7.86,41.45,26.77,364.0,2.46,336.5,85.67,99.33,8931.19,Active,1095,2022-01-01,2024-12-31
123,123,Group_B,ESP_80,365.0,3,2022-11-04; 2023-12-13; 2024-12-03,Electrical_Short; Sand_Clogging; Sand_Clogging,Voltage_Surge; Improper_Maintenance; Improper_Maintenance,133.92,44.76,17.9,71.27,3.78,57.19,13.21,364.0,2.08,380.0,86.1,99.43,7446.44,Active,1095,2022-01-01,2024-12-31
124,124,Group_B,ESP_250,365.0,2,2023-01-29; 2024-01-22,Seal_Failure; Bearing_Wear,Pressure_Spike; High_Temperature,118.64,12.93,5.17,78.1,6.01,55.27,16.59,546.5,1.45,358.0,93.63,99.74,5816.31,Active,1095,2022-01-01,2024-12-31
125,125,Group_B,ESP_360,365.0,2,2023-02-20; 2024-04-06,Sand_Clogging; Bearing_Wear,Improper_Maintenance; High_Temperature,169.53,19.84,7.94,74.3,4.37,50.71,23.67,546.5,2.29,411.0,90.21,99.58,6592.07,Active,1095,2022-01-01,2024-12-31
126,126,Group_B,ESP_80,365.0,3,2022-11-17; 2023-12-09; 2024-10-31,Bearing_Wear; Cavitation; Sand_Clogging,High_Temperature; Low_Inlet_Pressure; Improper_Maintenance,238.85,24.06,9.63,63.04,4.92,31.69,12.12,364.0,1.27,357.0,88.03,99.65,7327.34,Active,1095,2022-01-01,2024-12-31
127,127,Group_B,ESP_250,365.0,2,2023-01-12; 2024-02-13,Bearing_Wear; Seal_Failure,High_Temperature; Pressure_Spike,219.94,30.9,12.36,63.7,7.16,66.99,9.61,546.5,1.24,397.0,92.93,99.77,5052.8,Active,1095,2022-01-01,2024-12-31
128,128,Group_B,ESP_80,365.0,3,2022-11-26; 2023-11-24; 2024-11-30,Sand_Clogging; Cavitation; Bearing_Wear,Improper_Maintenance; Low_Inlet_Pressure; High_Temperature,241.74,34.06,13.63,84.58,7.31,29.83,10.3,364.0,2.03,367.5,84.11,99.44,7127.97,Active,1095,2022-01-01,2024-12-31
129,129,Group_B,ESP_80,365.0,2,2023-03-01; 2024-03-08,Cavitation; Seal_Failure,Low_Inlet_Pressure; Pressure_Spike,204.43,44.05,17.62,80.14,6.86,64.83,8.74,546.5,1.56,373.0,86.53,99.72,4957.31,Active,1095,2022-01-01,2024-12-31
130,130,Group_B,ESP_80,365.0,3,2023-02-04; 2023-12-25; 2024-10-15,Cavitation; Bearing_Wear; Electrical_Short,Low_Inlet_Pressure; High_Temperature; Voltage_Surge,172.94,19.28,7.71,71.73,5.57,47.29,29.69,364.0,0.84,309.5,86.95,99.77,9251.56,Active,1095,2022-01-01,2024-12-31
131,131,Group_B,ESP_250,365.0,2,2022-12-23; 2024-01-25,Seal_Failure; Bearing_Wear,Pressure_Spike; High_Temperature,219.18,34.13,13.65,70.12,7.43,65.22,11.62,546.5,2.11,398.0,90.96,99.61,5272.65,Active,1095,2022-01-01,2024-12-31
132,132,Group_B,ESP_80,365.0,3,2022-12-06; 2023-11-15; 2024-11-16,Bearing_Wear; Bearing_Wear; Bearing_Wear,High_Temperature; High_Temperature; High_Temperature,119.73,31.6,12.64,86.4,5.91,49.64,13.11,364.0,1.33,355.5,86.69,99.63,7435.36,Active,1095,2022-01-01,2024-12-31
133,133,Group_B,ESP_250,365.0,2,2022-12-14; 2024-02-24,Seal_Failure; Seal_Failure,Pressure_Spike; Pressure_Spike,178.68,13.55,5.42,88.85,5.81,64.06,9.26,546.5,1.52,437.0,89.23,99.72,5014.18,Active,1095,2022-01-01,2024-12-31
134,134,Group_B,ESP_250,365.0,2,2023-02-07; 2024-03-02,Seal_Failure; Cavitation,Pressure_Spike; Low_Inlet_Pressure,119.89,25.97,10.39,64.57,7.95,75.26,18.5,546.5,2.61,389.0,90.21,99.52,6025.63,Active,1095,2022-01-01,2024-12-31
135,135,Group_B,ESP_130,365.0,2,2022-11-26; 2024-01-18,Cavitation; Electrical_Short,Low_Inlet_Pressure; Voltage_Surge,107.08,12.52,5.01,63.53,3.36,37.21,14.52,546.5,1.37,418.0,87.39,99.75,5590.24,Active,1095,2022-01-01,2024-12-31
136,136,Group_B,ESP_80,365.0,3,2022-12-03; 2023-11-25; 2024-11-27,Seal_Failure; Electrical_Short; Sand_Clogging,Pressure_Spike; Voltage_Surge; Improper_Maintenance,248.67,44.06,17.62,66.26,7.58,22.56,25.44,364.0,1.45,362.5,88.78,99.6,8785.27,Active,1095,2022-01-01,2024-12-31
137,137,Group_B,ESP_130,365.0,3,2023-02-02; 2023-12-22; 2024-11-25,Bearing_Wear; Cavitation; Bearing_Wear,High_Temperature; Low_Inlet_Pressure; High_Temperature,118.01,48.29,19.32,77.19,7.6,52.39,16.98,364.0,1.28,331.0,86.06,99.65,7859.73,Active,1095,2022-01-01,2024-12-31
138,138,Group_B,ESP_80,365.0,3,2023-01-16; 2023-11-30; 2024-11-14,Cavitation; Shaft_Breakage; Bearing_Wear,Low_Inlet_Pressure; Misalignment; High_Temperature,91.59,11.03,4.41,64.05,7.78,50.72,29.15,364.0,1.58,334.0,83.12,99.57,9191.44,Active,1095,2022-01-01,2024-12-31
139,139,Group_B,ESP_130,365.0,2,2023-02-24; 2024-04-16,Seal_Failure; Bearing_Wear,Pressure_Spike; High_Temperature,182.43,24.59,9.84,71.59,5.39,27.47,10.29,546.5,1.71,417.0,92.54,99.69,5127.18,Active,1095,2022-01-01,2024-12-31
140,140,Group_B,ESP_250,365.0,3,2023-01-29; 2023-12-22; 2024-10-27,Sand_Clogging; Bearing_Wear; Seal_Failure,Improper_Maintenance; High_Temperature; Pressure_Spike,197.67,12.49,5.0,75.28,7.98,67.91,20.38,364.0,1.27,318.5,86.24,99.65,8231.66,Active,1095,2022-01-01,2024-12-31
141,141,Group_B,ESP_360,365.0,2,2023-02-20; 2024-04-03,Electrical_Short; Seal_Failure,Voltage_Surge; Pressure_Spike,140.22,31.02,12.41,74.45,3.06,40.16,29.1,546.5,1.12,408.0,86.34,99.8,7185.96,Active,1095,2022-01-01,2024-12-31
142,142,Group_B,ESP_80,365.0,3,2022-10-22; 2023-11-29; 2024-12-03,Seal_Failure; Bearing_Wear; Bearing_Wear,Pressure_Spike; High_Temperature; High_Temperature,121.0,49.03,19.61,84.05,7.76,46.71,7.74,364.0,1.87,386.5,84.54,99.49,6847.9,Active,1095,2022-01-01,2024-12-31
143,143,Group_B,ESP_360,365.0,3,2022-11-27; 2023-10-04; 2024-08-26,Bearing_Wear; Cavitation; Electrical_Short,High_Temperature; Low_Inlet_Pressure; Voltage_Surge,184.39,44.38,17.75,71.77,7.74,23.65,7.55,364.0,2.15,319.0,89.43,99.41,6827.13,Active,1095,2022-01-01,2024-12-31
144,144,Group_B,ESP_130,365.0,2,2022-12-22; 2024-02-10,Seal_Failure; Bearing_Wear,Pressure_Spike; High_Temperature,158.45,35.49,14.2,79.78,7.37,56.38,20.35,546.5,0.67,415.0,90.18,99.88,6228.14,Active,1095,2022-01-01,2024-12-31
145,145,Group_B,ESP_250,365.0,3,2022-11-04; 2023-10-27; 2024-08-19,Sand_Clogging; Bearing_Wear; Electrical_Short,Improper_Maintenance; High_Temperature; Voltage_Surge,216.36,14.21,5.69,61.07,5.05,40.19,16.55,364.0,2.98,327.0,89.71,99.18,7812.08,Active,1095,2022-01-01,2024-12-31
146,146,Group_B,ESP_250,365.0,3,2023-01-24; 2023-12-07; 2024-12-30,Bearing_Wear; Bearing_Wear; Cavitation,High_Temperature; High_Temperature; Low_Inlet_Pressure,83.56,13.29,5.31,89.04,3.77,65.0,20.62,364.0,1.45,353.0,82.06,99.6,8257.52,Active,1095,2022-01-01,2024-12-31
147,147,Group_B,ESP_80,365.0,3,2022-11-26; 2023-09-24; 2024-09-20,Seal_Failure; Sand_Clogging; Cavitation,Pressure_Spike; Improper_Maintenance; Low_Inlet_Pressure,101.29,28.97,11.59,63.42,4.92,74.82,18.02,364.0,2.04,332.0,81.57,99.44,7973.1,Active,1095,2022-01-01,2024-12-31
148,148,Group_B,ESP_130,365.0,3,2022-12-08; 2023-10-29; 2024-10-18,Sand_Clogging; Seal_Failure; Seal_Failure,Improper_Maintenance; Pressure_Spike; Pressure_Spike,240.32,19.63,7.85,63.65,3.18,72.65,21.15,364.0,1.21,340.0,88.16,99.67,8315.41,Active,1095,2022-01-01,2024-12-31
149,149,Group_B,ESP_250,365.0,2,2023-02-25; 2024-03-02,Seal_Failure; Electrical_Short,Pressure_Spike; Voltage_Surge,246.33,39.93,15.97,76.73,3.08,18.5,13.0,546.5,2.38,371.0,87.69,99.56,5423.66,Active,1095,2022-01-01,2024-12-31
150,150,Group_B,ESP_360,365.0,3,2022-10-26; 2023-09-02; 2024-10-17,Bearing_Wear; Electrical_Short; Bearing_Wear,High_Temperature; Voltage_Surge; High_Temperature,222.92,39.31,15.72,76.27,5.54,48.04,12.44,364.0,1.91,361.0,86.89,99.48,7362.04,Active,1095,2022-01-01,2024-12-31
151,151,Group_B,ESP_250,365.0,2,2023-01-12; 2024-01-02,Cavitation; Bearing_Wear,Low_Inlet_Pressure; High_Temperature,218.0,39.67,15.87,86.44,3.67,27.61,27.0,546.5,2.14,355.0,88.11,99.61,6956.0,Active,1095,2022-01-01,2024-12-31
152,152,Group_B,ESP_80,365.0,2,2023-02-04; 2023-12-20,Electrical_Short; Seal_Failure,Voltage_Surge; Pressure_Spike,174.22,10.21,4.08,82.83,2.21,63.47,10.06,546.5,2.9,319.0,88.68,99.47,5101.79,Active,1095,2022-01-01,2024-12-31
153,153,Group_B,ESP_250,365.0,3,2023-02-07; 2024-02-03; 2024-12-09,Cavitation; Shaft_Breakage; Seal_Failure,Low_Inlet_Pressure; Misalignment; Pressure_Spike,212.67,18.69,7.48,64.13,5.98,15.12,9.46,364.0,0.57,335.5,81.67,99.84,7035.79,Active,1095,2022-01-01,2024-12-31
154,154,Group_B,ESP_360,365.0,2,2023-02-12; 2024-02-25,Bearing_Wear; Shaft_Breakage,High_Temperature; Misalignment,91.03,33.2,13.28,76.84,5.36,54.23,21.91,546.5,2.51,378.0,87.7,99.54,6399.33,Active,1095,2022-01-01,2024-12-31
155,155,Group_B,ESP_360,365.0,3,2022-12-06; 2023-10-15; 2024-11-19,Electrical_Short; Electrical_Short; Sand_Clogging,Voltage_Surge; Voltage_Surge; Improper_Maintenance,220.27,30.81,12.32,71.2,2.73,62.81,10.9,364.0,1.43,357.0,80.63,99.61,7193.16,Active,1095,2022-01-01,2024-12-31
156,156,Group_B,ESP_360,365.0,2,2023-02-04; 2024-04-07,Sand_Clogging; Electrical_Short,Improper_Maintenance; Voltage_Surge,188.15,41.43,16.57,63.55,4.46,69.59,14.6,546.5,1.93,428.0,90.88,99.65,5598.24,Active,1095,2022-01-01,2024-12-31
157,157,Group_B,ESP_80,365.0,3,2023-01-10; 2023-11-22; 2024-12-04,Sand_Clogging; Electrical_Short; Shaft_Breakage,Improper_Maintenance; Voltage_Surge; Misalignment,238.03,41.3,16.52,61.68,7.12,29.66,14.42,364.0,1.65,347.0,84.81,99.55,7579.3,Active,1095,2022-01-01,2024-12-31
158,158,Group_B,ESP_80,365.0,3,2022-12-25; 2023-11-02; 2024-12-04,Shaft_Breakage; Bearing_Wear; Shaft_Breakage,Misalignment; High_Temperature; Misalignment,204.02,40.62,16.25,64.77,5.66,23.8,23.78,364.0,2.14,355.0,89.57,99.41,8604.39,Active,1095,2022-01-01,2024-12-31
159,159,Group_B,ESP_130,365.0,3,2022-11-30; 2023-09-23; 2024-08-20,Bearing_Wear; Seal_Failure; Cavitation,High_Temperature; Pressure_Spike; Low_Inlet_Pressure,143.11,27.16,10.86,85.34,3.61,25.16,26.33,364.0,0.62,314.5,86.2,99.83,8882.83,Active,1095,2022-01-01,2024-12-31
160,160,Group_B,ESP_250,365.0,3,2022-11-09; 2023-10-27; 2024-12-23,Shaft_Breakage; Seal_Failure; Bearing_Wear,Misalignment; Pressure_Spike; High_Temperature,243.78,32.41,12.96,88.1,2.31,42.22,11.5,364.0,2.33,387.5,89.81,99.36,7259.68,Active,1095,2022-01-01,2024-12-31
161,161,Group_B,ESP_130,365.0,3,2022-11-10; 2023-09-26; 2024-08-28,Electrical_Short; Seal_Failure; Sand_Clogging,Voltage_Surge; Pressure_Spike; Improper_Maintenance,111.11,10.88,4.35,81.6,4.51,20.77,22.09,364.0,1.86,328.5,89.81,99.49,8419.28,Active,1095,2022-01-01,2024-12-31
162,162,Group_B,ESP_80,365.0,3,2023-02-22; 2023-12-21; 2024-12-26,Electrical_Short; Electrical_Short; Bearing_Wear,Voltage_Surge; Voltage_Surge; High_Temperature,162.4,16.63,6.65,88.37,7.1,58.49,16.56,364.0,1.53,336.5,86.51,99.58,7813.03,Active,1095,2022-01-01,2024-12-31
163,163,Group_B,ESP_130,365.0,3,2022-12-01; 2023-10-05; 2024-12-13,Cavitation; Seal_Failure; Cavitation,Low_Inlet_Pressure; Pressure_Spike; Low_Inlet_Pressure,137.76,44.89,17.95,76.35,6.55,64.02,5.45,364.0,0.82,371.5,86.6,99.78,6596.63,Active,1095,2022-01-01,2024-12-31
164,164,Group_B,ESP_360,365.0,2,2023-02-24; 2024-02-16,Bearing_Wear; Sand_Clogging,High_Temperature; Improper_Maintenance,84.62,12.61,5.04,73.92,7.46,50.02,17.45,546.5,0.76,357.0,91.57,99.86,5910.26,Active,1095,2022-01-01,2024-12-31
165,165,Group_B,ESP_80,365.0,3,2022-12-17; 2023-12-08; 2024-10-22,Bearing_Wear; Bearing_Wear; Bearing_Wear,High_Temperature; High_Temperature; High_Temperature,208.77,21.06,8.42,69.37,5.86,27.73,27.42,364.0,1.8,337.5,84.48,99.51,9002.92,Active,1095,2022-01-01,2024-12-31
166,166,Group_B,ESP_130,365.0,2,2023-02-12; 2024-04-04,Seal_Failure; Sand_Clogging,Pressure_Spike; Improper_Maintenance,247.2,15.63,6.25,66.06,3.11,73.11,21.36,546.5,0.88,417.0,89.4,99.84,6338.63,Active,1095,2022-01-01,2024-12-31
167,167,Group_B,ESP_130,365.0,3,2023-03-10; 2024-01-13; 2024-12-17,Cavitation; Electrical_Short; Sand_Clogging,Low_Inlet_Pressure; Voltage_Surge; Improper_Maintenance,100.81,39.01,15.6,69.69,7.98,78.69,21.4,364.0,0.82,324.0,86.87,99.77,8343.67,Active,1095,2022-01-01,2024-12-31
168,168,Group_B,ESP_250,365.0,2,2023-01-05; 2024-03-01,Electrical_Short; Bearing_Wear,Voltage_Surge; High_Temperature,111.86,44.33,17.73,84.57,5.24,61.17,12.86,546.5,1.68,421.0,93.22,99.69,5408.03,Active,1095,2022-01-01,2024-12-31
169,169,Group_B,ESP_360,365.0,2,2022-12-04; 2024-01-20,Seal_Failure; Cavitation,Pressure_Spike; Low_Inlet_Pressure,121.54,14.52,5.81,62.62,6.31,42.31,27.63,546.5,2.35,412.0,86.91,99.57,7025.92,Active,1095,2022-01-01,2024-12-31
170,170,Group_B,ESP_250,365.0,3,2023-01-23; 2024-01-01; 2024-12-27,Electrical_Short; Cavitation; Sand_Clogging,Voltage_Surge; Low_Inlet_Pressure; Improper_Maintenance,101.47,37.05,14.82,69.75,6.12,19.53,9.37,364.0,2.64,352.0,82.27,99.28,7026.24,Active,1095,2022-01-01,2024-12-31
171,171,Group_B,ESP_360,365.0,3,2022-10-30; 2023-10-07; 2024-08-25,Bearing_Wear; Cavitation; Seal_Failure,High_Temperature; Low_Inlet_Pressure; Pressure_Spike,209.74,26.33,10.53,82.78,7.42,30.13,25.18,364.0,0.65,332.5,88.99,99.82,8757.75,Active,1095,2022-01-01,2024-12-31
172,172,Group_B,ESP_250,365.0,2,2023-03-01; 2024-03-09,Electrical_Short; Bearing_Wear,Voltage_Surge; High_Temperature,158.26,44.58,17.83,76.4,4.28,78.49,7.77,546.5,1.56,374.0,85.42,99.72,4850.6,Active,1095,2022-01-01,2024-12-31
173,173,Group_B,ESP_360,365.0,3,2022-10-23; 2023-08-30; 2024-11-06,Sand_Clogging; Electrical_Short; Cavitation,Improper_Maintenance; Voltage_Surge; Low_Inlet_Pressure,222.71,49.27,19.71,78.64,5.36,55.84,18.32,364.0,2.09,372.5,84.5,99.43,8005.7,Active,1095,2022-01-01,2024-12-31
174,174,Group_B,ESP_360,365.0,3,2023-01-30; 2023-12-02; 2024-09-21,Shaft_Breakage; Bearing_Wear; Shaft_Breakage,Misalignment; High_Temperature; Misalignment,181.72,21.89,8.76,69.0,6.46,18.13,27.57,364.0,2.63,300.0,86.68,99.28,9019.18,Active,1095,2022-01-01,2024-12-31
175,175,Group_B,ESP_130,365.0,2,2022-12-08; 2023-12-27,Sand_Clogging; Shaft_Breakage,Improper_Maintenance; Misalignment,128.5,27.17,10.87,68.03,6.73,52.27,21.47,546.5,1.13,384.0,87.2,99.79,6351.03,Active,1095,2022-01-01,2024-12-31
176,176,Group_B,ESP_360,365.0,2,2022-11-05; 2024-01-04,Bearing_Wear; Electrical_Short,High_Temperature; Voltage_Surge,229.43,32.87,13.15,75.52,4.58,35.6,15.86,546.5,2.43,425.0,91.02,99.56,5737.21,Active,1095,2022-01-01,2024-12-31
177,177,Group_B,ESP_130,365.0,2,2022-11-13; 2024-01-17,Bearing_Wear; Seal_Failure,High_Temperature; Pressure_Spike,188.73,37.06,14.82,63.95,3.41,66.14,29.27,546.5,1.16,430.0,87.72,99.79,7204.97,Active,1095,2022-01-01,2024-12-31
178,178,Group_B,ESP_250,365.0,2,2023-02-05; 2024-02-25,Shaft_Breakage; Bearing_Wear,Misalignment; High_Temperature,141.52,28.9,11.56,61.37,2.84,32.99,29.29,546.5,1.33,385.0,89.82,99.76,7207.07,Active,1095,2022-01-01,2024-12-31
179,179,Group_B,ESP_360,365.0,3,2022-12-27; 2023-12-23; 2024-12-28,Seal_Failure; Shaft_Breakage; Cavitation,Pressure_Spike; Misalignment; Low_Inlet_Pressure,221.66,43.76,17.5,68.55,4.78,43.51,10.46,364.0,1.49,366.0,80.44,99.59,7145.67,Active,1095,2022-01-01,2024-12-31
180,180,Group_B,ESP_80,365.0,3,2022-12-16; 2024-01-03; 2024-12-10,Bearing_Wear; Bearing_Wear; Shaft_Breakage,High_Temperature; High_Temperature; Misalignment,163.9,38.09,15.24,89.78,2.79,32.86,14.86,364.0,1.55,362.5,84.11,99.57,7627.65,Active,1095,2022-01-01,2024-12-31
181,181,Group_B,ESP_360,365.0,2,2023-01-25; 2024-02-20,Seal_Failure; Seal_Failure,Pressure_Spike; Pressure_Spike,242.19,38.86,15.54,85.89,2.01,61.64,25.74,546.5,0.6,391.0,93.72,99.89,6818.5,Active,1095,2022-01-01,2024-12-31
182,182,Group_B,ESP_130,365.0,3,2022-11-05; 2023-10-30; 2024-09-03,Seal_Failure; Seal_Failure; Seal_Failure,Pressure_Spike; Pressure_Spike; Pressure_Spike,92.07,13.21,5.28,70.64,7.65,58.46,21.97,364.0,1.4,334.0,85.94,99.62,8405.36,Active,1095,2022-01-01,2024-12-31
183,183,Group_B,ESP_130,365.0,3,2023-01-01; 2023-11-06; 2024-09-18,Bearing_Wear; Bearing_Wear; Electrical_Short,High_Temperature; High_Temperature; Voltage_Surge,170.1,43.16,17.26,89.74,6.92,60.17,18.31,364.0,1.62,313.0,80.84,99.56,8005.2,Active,1095,2022-01-01,2024-12-31
184,184,Group_B,ESP_250,365.0,3,2022-10-26; 2023-11-03; 2024-12-06,Bearing_Wear; Seal_Failure; Electrical_Short,High_Temperature; Pressure_Spike; Voltage_Surge,197.72,27.2,10.88,80.19,3.65,34.91,24.72,364.0,1.62,386.0,87.98,99.56,8707.35,Active,1095,2022-01-01,2024-12-31
185,185,Group_B,ESP_250,365.0,2,2022-12-24; 2024-01-31,Shaft_Breakage; Bearing_Wear,Misalignment; High_Temperature,82.09,24.8,9.92,60.82,4.36,49.18,17.79,546.5,0.91,403.0,91.46,99.83,5948.23,Active,1095,2022-01-01,2024-12-31
186,186,Group_B,ESP_80,365.0,2,2023-02-26; 2024-01-07,Seal_Failure; Bearing_Wear,Pressure_Spike; High_Temperature,188.27,23.62,9.45,62.15,4.46,35.23,21.93,546.5,2.01,315.0,88.65,99.63,6401.12,Active,1095,2022-01-01,2024-12-31
187,187,Group_B,ESP_360,365.0,2,2023-01-12; 2023-11-16,Shaft_Breakage; Bearing_Wear,Misalignment; High_Temperature,118.84,49.1,19.64,75.96,2.81,21.45,10.22,546.5,2.81,308.0,89.14,99.49,5119.27,Active,1095,2022-01-01,2024-12-31
188,188,Group_B,ESP_250,365.0,3,2022-10-23; 2023-10-17; 2024-12-13,Cavitation; Seal_Failure; Bearing_Wear,Low_Inlet_Pressure; Pressure_Spike; High_Temperature,133.37,45.54,18.21,78.09,6.96,78.96,12.21,364.0,2.9,391.0,83.89,99.2,7337.01,Active,1095,2022-01-01,2024-12-31
189,189,Group_B,ESP_80,365.0,2,2023-03-10; 2024-05-18,Cavitation; Shaft_Breakage,Low_Inlet_Pressure; Misalignment,108.62,19.88,7.95,85.16,4.14,68.74,22.73,546.5,0.94,435.0,90.07,99.83,6488.43,Active,1095,2022-01-01,2024-12-31
190,190,Group_B,ESP_250,365.0,3,2022-11-28; 2023-12-06; 2024-12-17,Sand_Clogging; Seal_Failure; Bearing_Wear,Improper_Maintenance; Pressure_Spike; High_Temperature,186.46,29.56,11.82,72.05,7.96,72.22,20.59,364.0,1.92,375.0,86.21,99.47,8254.07,Active,1095,2022-01-01,2024-12-31
191,191,Group_B,ESP_80,365.0,2,2023-02-03; 2024-03-26,Bearing_Wear; Electrical_Short,High_Temperature; Voltage_Surge,102.5,33.72,13.49,77.97,4.12,44.8,5.95,546.5,2.36,417.0,90.49,99.57,4651.47,Active,1095,2022-01-01,2024-12-31
192,192,Group_B,ESP_80,365.0,2,2023-02-12; 2024-04-08,Seal_Failure; Sand_Clogging,Pressure_Spike; Improper_Maintenance,158.65,49.24,19.7,74.5,7.18,53.27,14.38,546.5,1.21,421.0,87.03,99.78,5574.97,Active,1095,2022-01-01,2024-12-31
193,193,Group_B,ESP_360,365.0,2,2022-12-23; 2024-02-22,Electrical_Short; Seal_Failure,Voltage_Surge; Pressure_Spike,232.06,28.24,11.3,73.3,5.61,53.44,25.16,546.5,1.69,426.0,94.96,99.69,6755.54,Active,1095,2022-01-01,2024-12-31
194,194,Group_B,ESP_360,365.0,2,2023-02-21; 2024-04-12,Seal_Failure; Cavitation,Pressure_Spike; Low_Inlet_Pressure,230.19,27.93,11.17,75.31,5.76,75.21,5.48,546.5,1.69,416.0,91.88,99.69,4599.83,Active,1095,2022-01-01,2024-12-31
195,195,Group_B,ESP_250,365.0,2,2023-02-24; 2024-03-14,Shaft_Breakage; Electrical_Short,Misalignment; Voltage_Surge,136.68,39.32,15.73,75.86,6.76,79.39,10.02,546.5,2.99,384.0,85.9,99.45,5096.78,Active,1095,2022-01-01,2024-12-31
196,196,Group_B,ESP_130,365.0,3,2022-10-22; 2023-12-09; 2024-10-17,Electrical_Short; Electrical_Short; Cavitation,Voltage_Surge; Voltage_Surge; Low_Inlet_Pressure,191.95,40.64,16.26,85.38,5.68,20.76,17.19,364.0,0.69,363.0,84.08,99.81,7882.38,Active,1095,2022-01-01,2024-12-31
197,197,Group_B,ESP_130,365.0,3,2022-10-23; 2023-10-30; 2024-11-09,Seal_Failure; Electrical_Short; Electrical_Short,Pressure_Spike; Voltage_Surge; Voltage_Surge,97.16,44.76,17.9,80.45,2.68,69.73,11.06,364.0,1.7,374.0,81.45,99.54,7210.61,Active,1095,2022-01-01,2024-12-31
